"","filename","sentence","index","date","title","publication","filepath"
"47","text_extracted_5.txt","Moley, Dr. Jeffrey Fletcher , passed away suddenly at his home on October . He was world-renowned for his",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"48","text_extracted_5.txt","scientific research and expertise in the endocrine surgical field. He was Professor of Surgery and Chief of the",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"49","text_extracted_5.txt","Section of Endocrine and Oncologic Surgery at Washington University in St. Louis. He was also an Associate",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"50","text_extracted_5.txt","Director of the Siteman Cancer Center, and the Chief of Surgical Services at the VA Hospital.",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"51","text_extracted_5.txt","He was well-known in the St. Louis Medical community and was a highly respected teacher and role model to his",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"52","text_extracted_5.txt","medical trainees. Dr. Moley was born in New York City on September , , to Dr. Malcolm Moley and Mrs.",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"53","text_extracted_5.txt","Janis Walton Moley. He is survived by his wife, Dr. Kelle H. Moley, and sons Patrick Malcom, Charles Raymond,",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"54","text_extracted_5.txt","and John Roger. Other survivors include his mother, his brother Roger Walton Moley, and sister Janis McCarthy.",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"55","text_extracted_5.txt","Dr. Moley was the grandson of Raymond Moley, a Columbia University professor and member of President",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"56","text_extracted_5.txt","Franklin D. Roosevelt's ""Brain Trust."" He was widely respected for his participation and/or leadership of clinical",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"57","text_extracted_5.txt","research projects in surgical management of recurrent disease, preventive thyroidectomy in Multiple Endocrine",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"58","text_extracted_5.txt","Neoplasia  gene carriers, as well as the identification of novel molecular targets in thyroid cancer. He was an",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"59","text_extracted_5.txt","accomplished musician, who led the local bands Seldom Home and The Fletcher Moley Group. He had a wonderful",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"60","text_extracted_5.txt","sense of humor and was extremely knowledgeable in a wide variety of areas such as sports, politics, and history.",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"61","text_extracted_5.txt","He loved his family dearly and was beloved in return. He will be greatly missed. Services: Funeral will be held at",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"62","text_extracted_5.txt","Grace Episcopal Church at  East Aragonne Avenue in Kirkwood at : PM Thursday, October . In lieu of",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"63","text_extracted_5.txt","flowers please donate to AMEND USA, The Association for Multiple Endocrine Neoplasia Disorders, PO Box",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"64","text_extracted_5.txt"," San Diego, CA, , or www.amend.org.uk",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"65","text_extracted_5.txt","Classification",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"66","text_extracted_5.txt","Language: ENGLISH",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"67","text_extracted_5.txt","Publication-Type: Newspaper",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"68","text_extracted_5.txt","Subject: DEATH NOTICES & OBITUARIES (%); ENDOCRINE SYSTEM DISORDERS (%);",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"69","text_extracted_5.txt","ENDOCRINOLOGY (%); CANCER (%); COLLEGE & UNIVERSITY PROFESSORS (%); DEATH & DYING",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"70","text_extracted_5.txt","(%); EXPERIMENTATION & RESEARCH (%); SCIENCE & TECHNOLOGY (%); ASSOCIATIONS &",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"71","text_extracted_5.txt","ORGANIZATIONS (%); DISEASES & DISORDERS (%); MEDICAL RESEARCH (%); ONCOLOGY (%);",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"72","text_extracted_5.txt","RESEARCH & DEVELOPMENT (%); THYROID CANCER (%); GRANDCHILDREN (%); MENTORS &",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"73","text_extracted_5.txt","                                                                                     Page  of ",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"74","text_extracted_5.txt","                                    Moley, Dr. Jeffrey Fletcher ",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"75","text_extracted_5.txt","ROLE MODELS (%); MUSIC (%); MUSIC GROUPS & ARTISTS (%); SINGERS & MUSICIANS (%);",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"76","text_extracted_5.txt","CHRISTIANS & CHRISTIANITY (%)",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"77","text_extracted_5.txt","Industry: ENDOCRINOLOGY (%); COLLEGE & UNIVERSITY PROFESSORS (%); ONCOLOGY (%);",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"78","text_extracted_5.txt","CANCER HOSPITALS (%); MUSIC GROUPS & ARTISTS (%); SINGERS & MUSICIANS (%)",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"79","text_extracted_5.txt","Geographic: SAINT LOUIS, MO, USA (%); SAN DIEGO, CA, USA (%); NEW YORK, NY, USA (%);",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"80","text_extracted_5.txt","MISSOURI, USA (%); CALIFORNIA, USA (%)",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"81","text_extracted_5.txt","Load-Date: October , ",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","./extracted_text/text_extracted_5.txt"
"82","text_extracted_6.txt","                                                                                                        Page  of ",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"83","text_extracted_6.txt","                                  KELLE HARBERT WED TO DR. JEFFREY MOLEY",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"84","text_extracted_6.txt","                      KELLE HARBERT WED TO DR. JEFFREY MOLEY",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"85","text_extracted_6.txt","                                                 The New York Times",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"86","text_extracted_6.txt","                                    August , , Sunday, Late City Final Edition",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"87","text_extracted_6.txt","Copyright  The New York Times Company",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"88","text_extracted_6.txt","Section: Section ; Part , Page , Column ; Society Desk",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"89","text_extracted_6.txt","Length:  words",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"90","text_extracted_6.txt","Body",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"91","text_extracted_6.txt","The First Church of Christ, Congregational in New London, Conn., was the setting yesterday for the marriage of",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"92","text_extracted_6.txt","Kelle Kay Harbert and Dr. Jeffrey Fletcher Moley. The Rev. Robert C. Hamm performed the ceremony.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"93","text_extracted_6.txt","Jennifer Ruth Harbert was maid of honor for her sister. Roger Walton Moley was his brother's best man.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"94","text_extracted_6.txt","Mrs. Moley is a daughter of Dr. and Mrs. Charles Armon Harbert of Waterford, Conn. Her father, a chemist, is",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"95","text_extracted_6.txt","executive director of medicinal chemistry for Pfizer Inc. in Groton, Conn. The bridegroom is a son of Dr. and Mrs.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"96","text_extracted_6.txt","Malcolm Moley of New York and Quogue, L.I. His father is a surgeon at the St. Luke's-Roosevelt Hospital Center.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"97","text_extracted_6.txt","The bride, who expects to receive an M.D. degree from the Yale University School of Medicine next June,",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"98","text_extracted_6.txt","graduated magna cum laude from Wellesley College, where she was elected to Phi Beta Kappa.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"99","text_extracted_6.txt","Her husband, who is chief resident in general surgery at Yale-New Haven Hospital, graduated from the Hill School",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"100","text_extracted_6.txt","and magna cum laude from Harvard College, and received an M.D. degree in  from the Columbia University",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"101","text_extracted_6.txt","College of Physicians and Surgeons. The bridegroom is a grandson of the late Raymond Moley, who, as an",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"102","text_extracted_6.txt","adviser to President Franklin D. Roosevelt, coined the term ''New Deal'' and was a leader of the original brain trust.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"103","text_extracted_6.txt","He later served as an assistant Secretary of State.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"104","text_extracted_6.txt","Classification",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"105","text_extracted_6.txt","Language: ENGLISH",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"106","text_extracted_6.txt","Subject: MARRIAGE (%); RELIGION (%); WEDDINGS & ENGAGEMENTS (%); CHRISTIANS &",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"107","text_extracted_6.txt","CHRISTIANITY (%); STUDENT HONOR SOCIETIES (%); EXECUTIVES (%); GRANDCHILDREN (%);",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"108","text_extracted_6.txt","CERTIFICATES, DEGREES & DIPLOMAS (%); RESIDENCY PROGRAMS (%); CHEMISTRY (%);",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"109","text_extracted_6.txt","PHARMACEUTICAL CHEMISTRY (%)",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"110","text_extracted_6.txt","Company: PFIZER INC (%); PFIZER INC (%); YALE UNIVERSITY (%); YALE UNIVERSITY (%);",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"111","text_extracted_6.txt","PHI BETA KAPPA (%); PHI BETA KAPPA (%); COLUMBIA UNIVERSITY (%); COLUMBIA",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"112","text_extracted_6.txt","UNIVERSITY (%)",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
"113","text_extracted_6.txt","Organization: YALE UNIVERSITY (%); YALE UNIVERSITY (%); PHI BETA KAPPA (%); PHI BETA",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","./extracted_text/text_extracted_6.txt"
