"","filename","sentence","index","date","title","publication","filepath"
"19","text_extracted_1.txt","the most powerful person in the world,"" Madhure began, pausing to visualize the image. ""That's just, it's ... well, it's",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"20","text_extracted_1.txt","just beyond imagination.""",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"21","text_extracted_1.txt","Madhure and hundreds of other ""Desis,"" as South Asians living abroad often refer to themselves, came together at",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"22","text_extracted_1.txt","a community center before Monday's main convention session -- responding with enthusiasm as politicos with",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"23","text_extracted_1.txt","similar roots described how their elections had marked a first for their own communities in Pennsylvania, North",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"24","text_extracted_1.txt","Carolina, Wisconsin, Arizona and other states.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"25","text_extracted_1.txt","""It doesn't matter which color and which race you are; you still have to prove you are capable and worthy of the",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"26","text_extracted_1.txt","job,"" said Madhure, a delegate. ""To me, Kamala has proven she is capable and she can handle this job. But she",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"27","text_extracted_1.txt","needs to keep proving it.""",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"28","text_extracted_1.txt","                                                                                                        Page 2 of 5",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"29","text_extracted_1.txt","     Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic convention buzz for nominee",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"30","text_extracted_1.txt","The potential political breakthrough sits with particular joy for those with ancestry in South Asia -- India, Nepal,",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"31","text_extracted_1.txt","Bangladesh, Pakistan, Afghanistan and other nations squeezed between Asia and the Mideast.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"32","text_extracted_1.txt","Harris was born in Oakland to a Jamaican father, Donald Harris, a professor emeritus of economics at Stanford",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"33","text_extracted_1.txt","University, and Shyamala Gopalan, an India-born academic who traveled to UC Berkeley to pursue a doctorate in",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"34","text_extracted_1.txt","nutrition and endocrinology.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"35","text_extracted_1.txt","In a meeting with Black journalists last month, former President Trump suggested that his new Democratic",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"36","text_extracted_1.txt","opponent had somehow been duplicitous, as he made the false assertion that she had identified as Indian",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"37","text_extracted_1.txt","American for years, only to ""turn Black"" later in life.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"38","text_extracted_1.txt","Black and South Asian supporters of Harris rolled their eyes at the notion of a white man dictating the identity of his",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"39","text_extracted_1.txt","multiracial opponent, calling it tone-deaf and racist. They didn't have to repeat what history clearly shows: that",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"40","text_extracted_1.txt","Harris has identified for decades with both her Black and Indian roots.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"41","text_extracted_1.txt","""To try to put everyone into one specific box, saying that they can't have demographics and values that fit other",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"42","text_extracted_1.txt","identities, that just doesn't make any sense,"" said Bianca Shah, 24, a Maryland resident and Indian American",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"43","text_extracted_1.txt","attending the convention. ""There is so much blending of races and ethnicities in our country.""",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"44","text_extracted_1.txt","""She's both Black and Indian American,"" said Shah, a healthcare consultant, pointing to multiple markers of Harris'",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"45","text_extracted_1.txt","Indian heritage, starting with her middle name, Devi -- Sanskrit for goddess.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"46","text_extracted_1.txt","""And she had an immigrant mother, who took her to India multiple times and instilled values and traditions in her",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"47","text_extracted_1.txt","that we all recognize,"" Shah said.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"48","text_extracted_1.txt","Harris explained in 2003 to Asian Week that being from two cultures seemed perfectly natural to her as a child of",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"49","text_extracted_1.txt","California's East Bay.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"50","text_extracted_1.txt","""I grew up with a strong Indian culture, and I was raised in a Black community,"" she said. ""All my friends were",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"51","text_extracted_1.txt","Black, and we got together and cooked Indian food and painted henna on our hands, and I never felt",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"52","text_extracted_1.txt","uncomfortable with my cultural background.""",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"53","text_extracted_1.txt","Her experience is becoming increasingly common in the U.S., particularly in diverse states such as California. With",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"54","text_extracted_1.txt","the U.S. census making it easier in 2020 for people to identify multiple racial and ethnic ancestries, the number of",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"55","text_extracted_1.txt","multiracial Americans blossomed to 33.8 million. That's 10.2% of the total population.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"56","text_extracted_1.txt","Regardless of which candidate wins the presidential contest, a daughter of the South Asian diaspora will be in the",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"57","text_extracted_1.txt","new administration: The wife of Republican vice presidential nominee JD Vance, Usha Chilukuri Vance, will become",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"58","text_extracted_1.txt","second lady of the United States if the Republicans win. Usha Vance grew up in San Diego, the daughter of two",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"59","text_extracted_1.txt","academics who emigrated from India.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"60","text_extracted_1.txt","""Whether it's Kamala Harris, whether it's Usha Vance ... there's a pride that the community has arrived in the",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"61","text_extracted_1.txt","mainstream of American politics,"" said Rep. Ro Khanna (D-Fremont), who represents one of California's most",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"62","text_extracted_1.txt","heavily Indian American districts.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"63","text_extracted_1.txt","(Other Indian Americans also campaigned for president this election cycle: former South Carolina Gov. Nikki Haley",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"64","text_extracted_1.txt","and Vivek Ramaswamy, a pharmaceutical entrepreneur, vied for the GOP nomination.)",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"65","text_extracted_1.txt","There were fewer than 50 Indian and Asian Americans in elected office nationwide in 2016, according to Chintan",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"66","text_extracted_1.txt","Patel, executive director of the Indian American Impact Fund. By 2024, that number had increased to more than",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"67","text_extracted_1.txt","300.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"68","text_extracted_1.txt","Congress already has five members with South Asian roots -- Khanna and fellow California Democrat Ami Bera of",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"69","text_extracted_1.txt","Elk Grove, Pramila Jayapal (D-Wash.), Raja Krishnamoorthi (D-Ill.) and Shri Thanedar (D-Mich.).",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"70","text_extracted_1.txt","                                                                                                        Page 3 of 5",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"71","text_extracted_1.txt","     Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic convention buzz for nominee",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"72","text_extracted_1.txt","And with a Democratic-tilting seat open, Virginia state Sen. Suhas Subramanyam is likely to become the sixth",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"73","text_extracted_1.txt","House member of South Asian descent.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"74","text_extracted_1.txt","A community once focused more on academia and professional life feels increasingly comfortable running for office,",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"75","text_extracted_1.txt","said Karthick Ramakrishnan, a UC Riverside political science professor who studies Asian American voters. And,",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"76","text_extracted_1.txt","unlike earlier generations, Indian American candidates are now running without Anglicizing their names.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"77","text_extracted_1.txt","""We are so far away from being a post-racial society,"" Ramakrishnan said, ""but there does seem to be greater",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"78","text_extracted_1.txt","social acceptability for Hindus and Indians with distinctive names to run for office.""",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"79","text_extracted_1.txt","Some South Asians have emblazoned a social media meme on T-shirts:",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"80","text_extracted_1.txt","""In Sanskrit, Kamala means LOTUS. In America, Kamala means POTUS.""",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"81","text_extracted_1.txt","Ramakrishnan estimates there are about 2.1 million Indian American adults eligible to vote in the U.S. Some of that",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"82","text_extracted_1.txt","population is concentrated in battleground states such as Pennsylvania and Michigan.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"83","text_extracted_1.txt","Trump has won over some in the community with his warm embrace of Indian Prime Minister Narendra Modi,",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"84","text_extracted_1.txt","whose profile is viewed by some as not unlike his onetime American counterpart -- authoritarians known for defying",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"85","text_extracted_1.txt","political norms.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"86","text_extracted_1.txt","Ramaswamy is perhaps the highest-profile Indian American Trump surrogate. In campaign stops around the",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"87","text_extracted_1.txt","country and on social media, he pummels Harris as a big-government liberal who would do damage to",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"88","text_extracted_1.txt","""exceptionalism and merit.""",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"89","text_extracted_1.txt","Such views were not shared by the Indian Americans assembled for Harris in Chicago this week. Some of them,",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"90","text_extracted_1.txt","like Harini Krishnan, got involved in politics at least in part out of disgust with the fury of Trump, particularly his",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"91","text_extracted_1.txt","tirades against the evils he claims some immigrants bring to America.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"92","text_extracted_1.txt","Harris' late entry into the race unleashed a wave of support. A call of South Asian Women for Harris drew 10,000",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"93","text_extracted_1.txt","participants. That, in turn, produced 500 new volunteers and $285,000 in donations, according to Krishnan, national",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"94","text_extracted_1.txt","director of South Asians for Harris.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"95","text_extracted_1.txt","The Indian American Impact Fund was one of the first organizations to endorse Harris in the hours after President",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"96","text_extracted_1.txt","Biden dropped out of the race.",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
"97","text_extracted_1.txt","The group launched desipresident.com to ""mobilize and empower the South Asian American electorate to elect the",1,2024-08-21,"Harris' fellow 'Desis' thrilled Those with South Asian roots add to Democratic","     Los Angeles Times      MAIN NEWS; National Desk; Part A; Pg. 1        James","./extracted_text/text_extracted_1.txt"
